seed,Pdist
sd19_10x2a3.png,4.816407144
sd19_10x2a4.png,4.318821856
sd19_10x2a5.png,6.833252032
sd19_10x2a6.png,3.754552792
sd19_10x2a7.png,5.266139214
sd19_10x2a8.png,4.24185494
sd19_10x2a9.png,5.899529171
sd19_10x3a1.png,6.285874818
sd19_10x3a2.png,6.05025252
sd19_10x3a3.png,6.814119328
sd19_10x3a4.png,4.179314138
sd19_10x3a5.png,3.582209126
sd19_10x3a6.png,4.312771731
sd19_10x3a7.png,4.788411938
sd19_10x3a8.png,5.772925313
sd19_10x4a1.png,7.022424399
sd19_10x4a2.png,5.572152985
sd19_10x51.png,4.748801018
sd19_10x52.png,5.23036009
sd19_10x53.png,4.759435074
sd19_10x54.png,3.271764729
sd19_10x55.png,4.933220719
sd19_10x56.png,5.068749572
sd19_10x57.png,5.513317211
sd19_10x6a1.png,6.575290446
sd19_10x6a2.png,6.074445562
sd19_10x6a3.png,4.569950158
sd19_10x6a4.png,4.575053127
sd19_10x6a5.png,5.794825278
sd19_10x6a6.png,4.190863077
sd19_10x7a1.png,2.904402788
sd19_10x7a2.png,4.876360209
sd20_10x1a1.png,4.815715016
sd20_10x1a2.png,8.180600358
sd20_10x1a3.png,3.943207944
sd20_10x1a4.png,6.938779912
sd20_10x1a5.png,5.480774479
sd20_10x2a1.png,5.710322038
sd20_10x2a2.png,6.134329629
sd20_10x2a3.png,5.803542979
sd20_10x2a4.png,4.499135719
sd20_10x3a1.png,6.720945701
sd20_10x3a2.png,6.442221839
sd20_10x3a3.png,5.24128907
sd20_10x3a5.png,5.835428195
sd20_10x3a6.png,5.125643591
sd20_10x4b1.png,6.065476074
sd20_10x4b2.png,9.011659115
sd20_10x4b3.png,5.916361494
sd20_10x5a1.png,6.816075769
sd20_10x5a2.png,3.741954332
sd20_10x5a3.png,4.971809418
sd20_10x6a1.png,5.007106062
sd20_10x6a2.png,5.640823423
sd20_10x6a3.png,7.880214323
sd20_10x6a4.png,4.937048151
sd20_10x7a1.png,5.646631247
sd20_10x7a2.png,5.45150336
sd20_10x7a3.png,3.4963473
sd20_10x7a4.png,6.320777027
sd20_10x7a5.png,9.102502708
sd20_10x7a6.png,6.266932618
sd20_10x7a7.png,5.552476925
sd20_10x7a8.png,5.930148958
sd20_10x81.png,7.402402013
sd20_10x82.png,5.905552942
sd20_10x83.png,7.303804184
sd20_10x84.png,5.294756316
sd20_10xs1a1.png,4.827467705
sd20_10xs1a2.png,5.020845436
sd20_10xs1a3.png,4.140585036
sd20_10xs1a4.png,6.066758241
sd20_10xs1a5.png,6.880891415
sd20_10xs1a6.png,4.129433644
sd20_10xs1a7.png,6.160988377
sd20_10xs1a8.png,4.399873736
sd20_10xs21.png,2.412928143
sd20_10xs22.png,5.482193397
sd20_10xs23.png,6.824384384
sd20_10xs25.png,4.599758448
sd20_10xs26.png,6.174229597
sd20_10xs3a1.png,6.106280919
sd20_10xs3a2.png,6.085410604
sd20_10xs3a3.png,4.740721933
sd20_10xs3a4.png,6.47224845
sd20_10xs3a5.png,6.668083183
sd20_10xs3a6.png,7.283009146
sd20_10xs3a7.png,6.010915996
sd20_10xs3a8.png,8.089293335
sd20_10xs3a9.png,7.078056858
sd20_10xs4a1.png,6.314709459
sd20_10xs4a2.png,6.125175734
sd20_10xs4a3.png,4.706850799
sd20_10xs4a4.png,6.547603463
sd20_10xs4a5.png,7.099452248
sd20_10xs4a6.png,6.766912968
sd20_10xs4a7.png,4.979067293
sd20_10xs4a8.png,5.316118049
sd20_10xs5a1.png,5.076634931
sd20_10xs5a2.png,4.3829214
sd20_10xs5a3.png,4.261976589
sd20_10xs5a4.png,6.472076775
sd20_10xs5a5.png,4.535416188
sd20_10xs61.png,5.307751145
sd20_10xs62.png,6.803675477
sd20_10xs63.png,7.891908655
sd20_10xs64.png,5.740402618
sd20_10xs65.png,6.288172319
sd21_10x101.png,6.954774539
sd21_10x102.png,7.779888602
sd21_10x103.png,8.268548173
sd21_10x104.png,5.902918299
sd21_10x106.png,7.725139337
sd21_10x107.png,7.511398745
sd21_10x108.png,6.280569684
sd21_10x11.png,5.087238937
sd21_10x11a2.png,7.443341544
sd21_10x11a3.png,7.770599862
sd21_10x11a4.png,9.05857482
sd21_10x11a5.png,6.915923655
sd21_10x12.png,3.709147851
sd21_10x121.png,5.754225501
sd21_10x122.png,5.76126915
sd21_10x123.png,5.396295025
sd21_10x124.png,8.998333179
sd21_10x125.png,12.20600945
sd21_10x126.png,6.547009495
sd21_10x127.png,6.971449714
sd21_10x13.png,5.674112755
sd21_10x14.png,5.080573021
sd21_10x2a1.png,5.091387063
sd21_10x2a2.png,5.016195991
sd21_10x2a4.png,5.98600219
sd21_10x2a5.png,5.371219601
sd21_10x2a6.png,6.140756378
sd21_10x2a8.png,7.516204716
sd21_10x31.png,5.78830238
sd21_10x310.png,8.827671141
sd21_10x311.png,5.749975845
sd21_10x312.png,7.318090218
sd21_10x313.png,3.078960864
sd21_10x314.png,5.866571969
sd21_10x32.png,4.008186068
sd21_10x33.png,4.346007107
sd21_10x34.png,7.62976627
sd21_10x35.png,6.346039885
sd21_10x36.png,7.218417801
sd21_10x38.png,5.106966919
sd21_10x39.png,6.696184652
sd21_10x4a1.png,7.363649458
sd21_10x4a10.png,5.075540475
sd21_10x4a11.png,8.536848234
sd21_10x4a12.png,5.288667129
sd21_10x4a13.png,7.336590186
sd21_10x4a14.png,5.846081309
sd21_10x4a15.png,8.922630404
sd21_10x4a16.png,5.470019297
sd21_10x4a2.png,6.892830414
sd21_10x4a3.png,5.772347876
sd21_10x4a4.png,5.634812429
sd21_10x4a5.png,7.002539222
sd21_10x4a7.png,4.660829683
sd21_10x4a9.png,6.941181456
sd21_10x5a1.png,8.168095113
sd21_10x5a10.png,5.978386999
sd21_10x5a11.png,5.993515014
sd21_10x5a2.png,4.519218221
sd21_10x5a3.png,5.863446086
sd21_10x5a4.png,7.951310165
sd21_10x5a5.png,6.346827729
sd21_10x5a6.png,6.683728168
sd21_10x5a7.png,8.073000268
sd21_10x5a8.png,5.369667898
sd21_10x5a9.png,9.989716935
sd21_10x6a1.png,7.246838391
sd21_10x6a2.png,8.62650953
sd21_10x6a3.png,6.311013301
sd21_10x6a4.png,7.339769903
sd21_10x6a5.png,6.208506709
sd21_10x6a6.png,7.188416608
sd21_10x6a7.png,7.029777932
sd21_10x6a9.png,5.825041726
sd21_10x7a1.png,5.520970124
sd21_10x7a10.png,5.900564945
sd21_10x7a2.png,5.316745036
sd21_10x7a3.png,9.490989879
sd21_10x7a4.png,8.193154324
sd21_10x7a5.png,6.540557231
sd21_10x7a6.png,6.71747307
sd21_10x7a7.png,5.264451011
sd21_10x7a9.png,4.011649702
sd21_10x81.png,5.042706504
sd21_10x810.png,5.143172389
sd21_10x83.png,7.936623967
sd21_10x84.png,5.208113329
sd21_10x85.png,7.352777253
sd21_10x86.png,4.330768472
sd21_10x87.png,8.229013712
sd21_10x88.png,8.032641741
sd21_10x89.png,5.400925847
sd21_10x9a1.png,6.902173571
sd21_10x9a2.png,8.521019762
sd21_10x9a3.png,6.090885723
sd21_10x9a4.png,6.426680498
sd21_10x9a5.png,5.595533933
sd22_1081.png,6.460048159
sd22_10811.png,9.445045732
sd22_1082.png,8.103771413
sd22_1083.png,7.119612973
sd22_1084.png,4.493699293
sd22_1086.png,8.10130305
sd22_1087.png,7.784457449
sd22_1088.png,7.497555157
sd22_1089.png,4.448969918
sd22_10x11.png,3.785792153
sd22_10x12.png,4.876132347
sd22_10x13.png,4.914038846
sd22_10x14.png,3.660904563
sd22_10x2a1.png,5.423201187
sd22_10x2a2.png,5.231740734
sd22_10x2a4.png,6.499401682
sd22_10x2a5.png,6.267287203
sd22_10x2a6.png,5.500808021
sd22_10x2a7.png,5.929493139
sd22_10x2a8.png,5.234394797
sd22_10x3a1.png,6.285432894
sd22_10x3a2.png,6.311541456
sd22_10x3a3.png,8.067079879
sd22_10x3a4.png,6.653820957
sd22_10x3a5.png,5.760497664
sd22_10x3a6.png,5.572950545
sd22_10x3a7.png,4.640282558
sd22_10x4a1.png,5.222281324
sd22_10x4a2.png,5.666274496
sd22_10x4a3.png,7.613000576
sd22_10x4a4.png,4.660233661
sd22_10x4a5.png,7.425332017
sd22_10x4a6.png,6.561673228
sd22_10x4a7.png,6.619499813
sd22_10x4a8.png,5.245633104
sd22_10x5a1.png,6.898711635
sd22_10x5a2.png,6.395484518
sd22_10x5a3.png,6.493329911
sd22_10x5a4.png,9.957632472
sd22_10x5a5.png,4.638127017
sd22_10x5a6.png,5.40287989
sd22_10x5a7.png,5.74427251
sd22_10x5a8.png,6.7585337
sd22_10x5a9.png,11.58092301
sd22_10x6a1.png,6.585337248
sd22_10x6a10.png,8.683957111
sd22_10x6a11.png,6.019874491
sd22_10x6a12.png,5.363456597
sd22_10x6a2.png,5.958187644
sd22_10x6a3.png,8.632303671
sd22_10x6a4.png,6.816564791
sd22_10x6a5.png,7.056911506
sd22_10x6a6.png,6.23083729
sd22_10x6a7.png,5.739918699
sd22_10x6a8.png,7.172323349
sd22_10x6a9.png,6.097540488
sd22_10x7a1.png,6.419847696
sd22_10x7a10.png,8.08620224
sd22_10x7a11.png,6.952457599
sd22_10x7a12.png,7.250517223
sd22_10x7a13.png,5.349558653
sd22_10x7a14.png,5.90677577
sd22_10x7a2.png,5.446507546
sd22_10x7a3.png,6.405986783
sd22_10x7a4.png,3.442060107
sd22_10x7a5.png,7.779674372
sd22_10x7a6.png,7.347335118
sd22_10x7a8.png,5.399382681
sd22_10x7a9.png,5.51664149
sd22_10x9a1.png,7.425107556
sd22_10x9a2.png,2.861235165
sd22_10x9a3.png,7.022582621
sd22_10x9a4.png,7.250976946
sd22_10x9a5.png,6.386791926
sd22_10x9a6.png,8.030774143
sd22_10x9a7.png,4.646025781
sd23_10x1a1.png,5.70574759
sd23_10x1a2.png,3.372931465
sd23_10x1a3.png,5.061400772
sd23_10x1a4.png,5.8862363
sd23_10x1a5.png,6.211280061
sd23_10x1a6.png,6.187981182
sd23_10x1a7.png,7.878240074
sd23_10x2a1.png,6.512978496
sd23_10x2a3.png,4.48924641
sd23_10x2a4.png,4.289004028
sd23_10x3a1.png,5.657836257
sd23_10x3a2.png,4.001805148
sd23_10x3a3.png,5.949976657
sd23_10x3a4.png,5.053051883
sd23_10x3a6.png,5.745336273
sd23_10x3a7.png,4.231626953
sd23_10x4a1.png,4.710036565
sd23_10x4a2.png,7.164340708
sd23_10x4a3.png,6.280127387
sd23_10x5a2.png,5.88746314
sd23_10x5a3.png,4.909061915
sd23_10x5a4.png,6.356361643
sd23_10x5a5.png,6.798284097
sd23_10x5a6.png,5.963779562
sd26_10x1a1.png,6.811265179
sd26_10x1a2.png,5.309216305
sd26_10x1a3.png,9.928018712
sd26_10x1a4.png,7.176040381
sd26_10x1a5.png,4.163999146
sd26_10x1a6.png,5.032450254
sd26_10x2a1.png,6.137498586
sd26_10x2a2.png,4.804858652
sd26_10x2a3.png,5.024163833
sd26_10x3a1.png,4.748567035
sd26_10x3a2.png,4.688401765
sd26_10x3a3.png,5.003221185
sd26_10x3a4.png,6.139218191
sd26_10x3a5.png,4.821018795
sd26_10x3a6.png,5.191231924
sd26_10x4a1.png,5.084070985
sd26_10x4a2.png,7.18748913
sd26_10x4a3.png,4.7615357
sd26_10x4a4.png,3.775947269
sd26_10x4a5.png,3.21731427
sd26_10x4a6.png,5.610902086
sd26_10x4a7.png,5.201922721
sd26_10x4a8.png,5.599801584
sd26_10x4a9.png,3.684803628
sd26_10x5a1.png,4.429823172
sd26_10x5a3.png,6.517327332
sd26_10x5a4.png,4.565815006
sd26_10x5a5.png,4.870774522
sd26_10x5a6.png,3.733779735
sd26_10x5a7.png,5.243938299
sd26_10x5a8.png,4.469526448
sd26_10x5a9.png,5.094223308
sd26_10x6a1.png,4.849742261
sd26_10x6a2.png,7.269953385
sd26_10x6a3.png,4.979067293
sd26_10x6a4.png,4.625893307
sd26_10x7a1.png,7.345747069
sd26_10x7a2.png,5.370081729
sd26_10x7a3.png,6.190853468
sd26_10x7a4.png,4.764918094
sd26_10x7a5.png,4.49975308
sd26_10x7a6.png,4.030577571
sd26_10x7a7.png,4.659279868
sd26_10x7a8.png,4.496665431
