seed,length_mu
sd28_10x7a1_roothairs.csv,276.005978
sd28_10x7a2_roothairs.csv,273.6255598
sd28_10x7a3_roothairs.csv,239.9269734
sd28_10x7a4_roothairs.csv,244.5863647
sd28_10x7a5_roothairs.csv,195.228172
sd28_10xs5a1_roothairs.csv,183.6339722
sd28_10xs5a2_roothairs.csv,255.5818939
sd28_10xs5a3_roothairs.csv,290.7981782
sd28_10xs5a4_roothairs.csv,192.8675537
sd28_10xs5a5_roothairs.csv,260.9354248
sd28_10xs7a1_roothairs.csv,191.5231953
sd28_10xs7a2_roothairs.csv,219.5605164
sd28_10xs7a3_roothairs.csv,273.6548213
sd28_10xs7a4_roothairs.csv,191.9432068
sd28_10xs7a5_roothairs.csv,201.513855
sd28_10xs7a6_roothairs.csv,282.0448213
sd28_10xs8a10_roothairs.csv,253.5752258
sd28_10xs8a1_roothairs.csv,341.1534729
sd28_10xs8a2_roothairs.csv,211.0086365
sd28_10xs8a3_roothairs.csv,71.1560173
sd28_10xs8a4_roothairs.csv,201.74227
sd28_10xs8a5_roothairs.csv,256.0900818
sd28_10xs8a6_roothairs.csv,289.3280244
sd28_10xs8a7_roothairs.csv,205.7177734
sd28_10xs8a8_roothairs.csv,100.8865144
sd28_10xs8a9_roothairs.csv,188.8007639
sd29_10x2a1_roothairs.csv,139.3150024
sd29_10x2a2_roothairs.csv,181.7177693
sd29_10xs1a1_roothairs.csv,154.2787594
sd29_10xs1a2_roothairs.csv,146.8409904
sd29_10xs1a3_roothairs.csv,130.0544563
sd29_10xs1a4_roothairs.csv,117.8119394
sd29_10xs1a5_roothairs.csv,110.4229419
sd29_10xs2a1_roothairs.csv,186.5841003
sd29_10xs2a2_roothairs.csv,119.9984818
sd29_10xs2a3_roothairs.csv,158.4008965
sd29_10xs2a4_roothairs.csv,130.4249528
sd29_10xs3a1_roothairs.csv,129.4691803
sd29_10xs3a2_roothairs.csv,151.6350574
sd29_10xs4a1_roothairs.csv,225.0618326
sd29_10xs5a1_roothairs.csv,170.36982
sd29_10xs5a2_roothairs.csv,114.1248604
sd2_10x1a1_roothairs.csv,118.6964264
sd2_10x1a2_roothairs.csv,151.7748199
sd2_10x1a3_roothairs.csv,171.4695129
sd2_10x1a4_roothairs.csv,217.5147095
sd2_10x2a1_roothairs.csv,203.5562439
sd2_10x2a2_roothairs.csv,215.1172983
sd2_10x2a3_roothairs.csv,129.5042267
sd2_10x2a4_roothairs.csv,134.9064735
